ID_transacao,data,corredor,valor_enviado,taxa_de_cambio,fee_percent,ID_cliente,cliente_recorrente,competitor_fee_percent
3169,2024-12-04 14:00:00,Portugal -> Moçambique,517.72,65.464,0.0267,C251,True,
3170,2024-06-08 14:00:00,EUA -> Brasil,176.5,5.3223,0.0259,C2135,True,
3171,2024-08-22 09:00:00,Reino Unido -> Quénia,335.11,159.7979,0.0178,C1803,True,
3172,2024-05-04 06:00:00,Reino Unido -> Quénia,258.63,157.357,0.0106,C2886,True,
3173,2024-10-22 10:00:00,EUA -> Brasil,449.08,5.483,0.0327,C1104,True,
3174,2024-06-10 16:00:00,Portugal -> Moçambique,587.26,68.298,0.025,C619,False,
3175,2024-04-29 22:00:00,Portugal -> Moçambique,115.37,67.7863,0.0264,C22,True,
3176,2024-04-22 07:00:00,EUA -> Brasil,229.24,5.2836,0.0296,C90,False,
3177,2024-07-16 04:00:00,EUA -> Brasil,769.22,5.4013,0.018,C543,True,
3178,2024-12-03 15:00:00,Reino Unido -> Quénia,238.67,159.5123,0.0178,C535,False,
3179,2024-03-01 16:00:00,EUA -> Brasil,100.32,5.0807,0.0323,C1862,True,
3180,2024-05-22 20:00:00,EUA -> Brasil,204.23,5.3322,0.0348,C588,True,
3181,2024-12-12 17:00:00,Portugal -> Moçambique,119.24,69.5141,0.0414,C2082,True,
3182,2024-08-05 16:00:00,EUA -> Brasil,177.05,5.4118,0.0342,C875,True,
3183,2024-05-15 17:00:00,Portugal -> Moçambique,504.1,68.798,0.0412,C267,False,
3184,2024-11-23 03:00:00,Reino Unido -> Quénia,239.61,151.2595,0.0129,C2287,True,
3185,2024-08-16 10:00:00,Portugal -> Moçambique,455.39,67.9766,0.0282,C2379,False,
3186,2024-03-16 23:00:00,Portugal -> Moçambique,562.9,68.7536,0.0295,C1493,True,
3187,2024-06-30 08:00:00,Reino Unido -> Quénia,737.11,154.2187,0.0161,C2644,False,
3188,2024-01-12 08:00:00,Reino Unido -> Quénia,390.66,159.611,0.0119,C2109,True,
3189,2024-01-30 22:00:00,Portugal -> Moçambique,932.96,69.6747,0.0381,C718,True,
3190,2024-04-28 06:00:00,EUA -> Brasil,947.59,5.4528,0.0264,C209,True,
3191,2024-04-28 08:00:00,EUA -> Brasil,449.91,5.2246,0.0276,C1040,True,
3192,2024-09-17 08:00:00,Portugal -> Moçambique,83.92,65.6206,0.0362,C20,True,
3193,2024-12-25 01:00:00,Reino Unido -> Quénia,208.33,150.3856,0.0122,C1622,True,
3194,2024-02-16 06:00:00,EUA -> Brasil,239.97,5.1814,0.0226,C258,True,
3195,2024-02-22 03:00:00,Portugal -> Moçambique,767.23,67.562,0.0311,C1124,True,
3196,2024-05-09 12:00:00,Reino Unido -> Quénia,242.44,153.5404,0.0117,C269,True,
3197,2024-10-18 18:00:00,Portugal -> Moçambique,682.73,68.0003,0.0274,C2489,True,
3198,2024-02-28 10:00:00,Reino Unido -> Quénia,86.39,151.5362,0.0142,C241,False,
3199,2024-05-17 22:00:00,Portugal -> Moçambique,457.01,67.1064,0.0316,C86,True,
3200,2024-04-05 11:00:00,EUA -> Brasil,757.33,5.187,0.0239,C2806,False,
3201,2024-04-13 00:00:00,Portugal -> Moçambique,302.0,65.8278,0.0267,C2024,True,0.028
3202,2024-08-21 15:00:00,Portugal -> Moçambique,683.2,66.2552,0.0322,C2645,True,
3203,2024-04-16 07:00:00,EUA -> Brasil,802.43,5.421,0.022,C1963,True,
3204,2024-03-19 17:00:00,Reino Unido -> Quénia,110.31,156.3363,0.0121,C426,True,
3205,2024-08-10 19:00:00,Portugal -> Moçambique,102.16,68.7947,0.0367,C200,True,
3206,2024-01-08 06:00:00,Reino Unido -> Quénia,685.91,159.677,0.0156,C1979,True,
3207,2024-06-19 05:00:00,Portugal -> Moçambique,990.68,67.8544,0.0399,C1070,True,
3208,2024-03-19 10:00:00,Reino Unido -> Quénia,285.92,151.0144,0.0198,C2677,True,
3209,2024-05-07 23:00:00,Reino Unido -> Quénia,479.62,156.1704,0.0119,C2362,False,
3210,2024-03-11 19:00:00,Portugal -> Moçambique,714.36,69.4716,0.0266,C2106,False,
3211,2024-08-06 02:00:00,Portugal -> Moçambique,543.72,67.6348,0.0299,C138,True,
3212,2024-11-08 22:00:00,EUA -> Brasil,155.34,5.0035,0.0159,C1285,True,
3213,2024-07-15 13:00:00,EUA -> Brasil,228.33,5.0722,0.0172,C1637,True,
3214,2024-01-07 07:00:00,Reino Unido -> Quénia,602.54,153.6812,0.0128,C1473,True,
3215,2024-08-03 00:00:00,Reino Unido -> Quénia,115.44,158.1147,0.0122,C2936,True,0.0187
3216,2024-04-16 06:00:00,Reino Unido -> Quénia,170.07,158.8127,0.0166,C2300,True,
3217,2024-03-16 04:00:00,Reino Unido -> Quénia,813.55,152.4136,0.0116,C883,True,
3218,2024-01-14 14:00:00,Portugal -> Moçambique,415.14,66.8538,0.0254,C877,True,
3219,2024-08-27 08:00:00,Reino Unido -> Quénia,370.57,154.7945,0.0138,C2996,True,
3220,2024-12-04 21:00:00,Portugal -> Moçambique,289.25,68.5038,0.0253,C2485,True,
3221,2024-08-09 21:00:00,Portugal -> Moçambique,196.28,68.7358,0.0422,C2393,True,
3222,2024-04-09 02:00:00,Portugal -> Moçambique,173.48,69.9782,0.0258,C2047,False,
3223,2024-11-28 14:00:00,Reino Unido -> Quénia,193.03,159.5593,0.0133,C1078,False,
3224,2024-04-17 14:00:00,Portugal -> Moçambique,539.21,66.8779,0.0391,C1582,True,
3225,2024-01-19 17:00:00,Reino Unido -> Quénia,846.69,155.07,0.0116,C536,True,
3226,2024-06-18 16:00:00,Reino Unido -> Quénia,421.76,155.8904,0.0159,C1510,False,
3227,2024-07-18 20:00:00,Portugal -> Moçambique,456.14,65.224,0.0366,C2830,True,
3228,2024-06-21 11:00:00,EUA -> Brasil,431.68,5.1603,0.0336,C2064,False,
3229,2024-02-12 23:00:00,EUA -> Brasil,410.55,5.367,0.021,C110,True,
3230,2024-06-15 13:00:00,Reino Unido -> Quénia,885.09,159.8565,0.0131,C448,True,
3231,2024-10-25 08:00:00,Portugal -> Moçambique,411.35,69.2232,0.0311,C1496,True,
3232,2024-05-11 18:00:00,Reino Unido -> Quénia,349.12,158.5921,0.0185,C2091,False,
3233,2024-01-02 14:00:00,Reino Unido -> Quénia,734.34,150.5914,0.0197,C1015,False,
3234,2024-05-02 09:00:00,EUA -> Brasil,953.05,5.3718,0.0257,C4,False,
3235,2024-09-01 11:00:00,Reino Unido -> Quénia,262.41,154.6568,0.0115,C158,True,
3236,2024-10-17 09:00:00,EUA -> Brasil,184.84,5.0442,0.0237,C841,True,
3237,2024-02-10 12:00:00,Portugal -> Moçambique,459.08,65.8228,0.0318,C1638,False,
3238,2024-01-21 09:00:00,EUA -> Brasil,638.7,5.1201,0.0188,C783,True,
3239,2024-01-30 13:00:00,Portugal -> Moçambique,787.48,66.843,0.0289,C2919,True,
3240,2024-07-15 15:00:00,Portugal -> Moçambique,345.6,67.2641,0.0303,C1254,False,
3241,2024-03-19 09:00:00,Portugal -> Moçambique,406.25,69.745,0.0331,C2565,True,
3242,2024-06-18 15:00:00,Reino Unido -> Quénia,669.5,158.4961,0.0187,C364,False,
3243,2024-07-03 20:00:00,Reino Unido -> Quénia,331.66,152.316,0.0141,C2125,False,
3244,2024-02-09 03:00:00,EUA -> Brasil,165.19,5.3298,0.0244,C1838,False,
3245,2024-05-28 21:00:00,EUA -> Brasil,662.41,5.3439,0.0347,C617,False,
3246,2024-09-09 13:00:00,Portugal -> Moçambique,328.39,69.0316,0.0377,C1635,False,
3247,2024-12-21 01:00:00,Portugal -> Moçambique,444.83,65.0246,0.043,C1362,True,
3248,2024-10-14 20:00:00,Reino Unido -> Quénia,767.73,156.1305,0.0127,C1889,True,
3249,2024-04-07 16:00:00,Portugal -> Moçambique,495.07,67.8515,0.0336,C1347,True,
3250,2024-03-11 23:00:00,Reino Unido -> Quénia,293.35,150.7948,0.0116,C2325,True,
3251,2024-10-27 12:00:00,Portugal -> Moçambique,627.31,66.5559,0.0293,C575,True,
3252,2024-07-12 01:00:00,Reino Unido -> Quénia,282.91,156.1912,0.0118,C2972,True,
3253,2024-06-23 18:00:00,Portugal -> Moçambique,996.63,68.4763,0.031,C129,True,
3254,2024-10-02 05:00:00,Portugal -> Moçambique,616.59,65.8345,0.0322,C975,True,
3255,2024-06-08 02:00:00,EUA -> Brasil,479.31,5.2898,0.031,C2106,False,
3256,2024-09-30 02:00:00,Reino Unido -> Quénia,428.82,159.1849,0.0122,C181,False,
3257,2024-11-16 07:00:00,Reino Unido -> Quénia,399.09,157.5465,0.019,C1411,True,
3258,2024-05-15 21:00:00,EUA -> Brasil,637.84,5.2352,0.0172,C2090,True,
3259,2024-04-19 20:00:00,Reino Unido -> Quénia,843.43,150.9136,0.0171,C1637,True,
3260,2024-10-09 15:00:00,Reino Unido -> Quénia,462.64,153.7678,0.0121,C1067,True,
3261,2024-09-12 12:00:00,EUA -> Brasil,743.68,5.3652,0.029,C1585,True,
3262,2024-02-27 10:00:00,Reino Unido -> Quénia,872.05,158.4163,0.0151,C2182,False,
3263,2024-01-14 22:00:00,Reino Unido -> Quénia,302.69,150.934,0.0107,C295,True,
3264,2024-08-18 06:00:00,Portugal -> Moçambique,318.03,65.4467,0.0348,C2602,True,
3265,2024-11-09 20:00:00,Reino Unido -> Quénia,719.41,153.7024,0.0154,C123,True,
3266,2024-11-05 23:00:00,Reino Unido -> Quénia,274.64,156.8584,0.0106,C99,False,
3267,2024-04-21 06:00:00,Reino Unido -> Quénia,893.69,151.0825,0.0107,C2119,True,
3268,2024-05-08 05:00:00,Reino Unido -> Quénia,267.44,155.91,0.0106,C2605,False,
3269,2024-11-06 15:00:00,Portugal -> Moçambique,769.87,67.0943,0.0329,C2185,True,
3270,2024-07-30 10:00:00,Portugal -> Moçambique,86.71,65.0403,0.0384,C2401,True,
3271,2024-02-24 22:00:00,EUA -> Brasil,561.53,5.4542,0.0326,C142,False,
3272,2024-12-23 23:00:00,Portugal -> Moçambique,230.02,68.4703,0.0428,C493,True,
3273,2024-01-17 16:00:00,Portugal -> Moçambique,329.78,67.2461,0.0349,C268,True,
3274,2024-06-28 00:00:00,Portugal -> Moçambique,418.75,65.3255,0.0382,C2238,False,0.0377
3275,2024-03-08 10:00:00,Portugal -> Moçambique,777.72,68.4161,0.0355,C2765,False,
3276,2024-11-25 17:00:00,Reino Unido -> Quénia,978.29,158.4747,0.0189,C2146,True,
3277,2024-06-18 16:00:00,Reino Unido -> Quénia,177.68,154.1939,0.0136,C1022,True,
3278,2024-06-06 02:00:00,EUA -> Brasil,288.28,5.3449,0.0259,C658,True,
3279,2024-06-15 20:00:00,EUA -> Brasil,945.27,5.0611,0.0345,C1649,True,
3280,2024-03-30 23:00:00,Portugal -> Moçambique,51.8,69.6223,0.0397,C848,True,
3281,2024-02-03 13:00:00,EUA -> Brasil,842.78,5.0637,0.0345,C2419,False,
3282,2024-06-20 06:00:00,Portugal -> Moçambique,993.13,67.5866,0.0338,C2338,True,
3283,2024-01-30 20:00:00,Portugal -> Moçambique,148.7,65.8599,0.0399,C812,True,
3284,2024-08-19 17:00:00,Reino Unido -> Quénia,373.28,152.0189,0.0108,C2199,True,
3285,2024-08-29 08:00:00,Portugal -> Moçambique,293.73,69.8698,0.0324,C522,True,
3286,2024-09-24 23:00:00,EUA -> Brasil,252.53,5.0446,0.0262,C665,True,
3287,2024-01-03 15:00:00,Reino Unido -> Quénia,946.61,158.554,0.0185,C1603,False,
3288,2024-01-26 19:00:00,EUA -> Brasil,536.48,5.3775,0.0341,C2934,False,
3289,2024-08-20 03:00:00,Portugal -> Moçambique,559.68,68.0546,0.0369,C1348,True,
3290,2024-07-24 01:00:00,EUA -> Brasil,909.52,5.2553,0.0215,C2426,True,
3291,2024-04-08 18:00:00,EUA -> Brasil,529.51,5.0863,0.0194,C1650,False,
3292,2024-10-08 10:00:00,Portugal -> Moçambique,368.7,65.7854,0.0359,C9,False,
3293,2024-02-28 01:00:00,Portugal -> Moçambique,804.75,68.4717,0.0351,C825,True,
3294,2024-05-30 02:00:00,EUA -> Brasil,600.79,5.0043,0.0181,C850,True,
3295,2024-06-23 17:00:00,Portugal -> Moçambique,896.85,65.8866,0.0394,C229,True,
3296,2024-03-24 11:00:00,Reino Unido -> Quénia,674.25,156.4106,0.0165,C716,False,
3297,2024-04-01 08:00:00,Reino Unido -> Quénia,739.48,151.0429,0.0161,C1563,True,
3298,2024-10-31 20:00:00,Portugal -> Moçambique,946.97,66.9333,0.0382,C1316,False,
3299,2024-10-17 23:00:00,Reino Unido -> Quénia,866.64,156.0924,0.0172,C2718,True,
3300,2024-11-16 11:00:00,Portugal -> Moçambique,567.3,66.2818,0.0404,C461,True,
3301,2024-11-04 09:00:00,Reino Unido -> Quénia,514.33,155.4323,0.0189,C2502,True,
3302,2024-02-12 04:00:00,Reino Unido -> Quénia,648.25,155.2473,0.0117,C2719,True,
3303,2024-02-23 08:00:00,Reino Unido -> Quénia,312.63,157.895,0.019,C1438,True,
3304,2024-07-06 11:00:00,EUA -> Brasil,142.89,5.0605,0.0238,C721,False,
3305,2024-09-29 14:00:00,Reino Unido -> Quénia,545.2,158.4424,0.0109,C308,True,
3306,2024-11-19 17:00:00,Reino Unido -> Quénia,262.99,152.8788,0.0167,C714,False,
3307,2024-08-28 11:00:00,EUA -> Brasil,127.25,5.2164,0.0228,C1314,True,
3308,2024-06-19 01:00:00,EUA -> Brasil,789.06,5.0193,0.0312,C2441,False,
3309,2024-06-16 09:00:00,Reino Unido -> Quénia,534.14,154.0046,0.0104,C2690,False,
3310,2024-12-20 04:00:00,Reino Unido -> Quénia,877.47,151.2292,0.0166,C2871,True,
3311,2024-03-06 18:00:00,Portugal -> Moçambique,791.4,67.2183,0.0291,C2171,False,
3312,2024-12-29 13:00:00,EUA -> Brasil,665.87,5.0475,0.0168,C932,False,
3313,2024-11-09 13:00:00,Portugal -> Moçambique,263.43,68.9414,0.0275,C108,True,
3314,2024-02-16 07:00:00,Portugal -> Moçambique,202.04,66.0453,0.0424,C1455,True,
3315,2024-07-26 18:00:00,EUA -> Brasil,276.52,5.1658,0.0174,C522,True,
3316,2024-08-18 01:00:00,EUA -> Brasil,978.19,5.4374,0.0233,C2848,True,
3317,2024-07-31 20:00:00,Portugal -> Moçambique,884.11,67.9603,0.0331,C555,True,
3318,2024-06-03 22:00:00,EUA -> Brasil,139.93,5.1249,0.0192,C2172,False,
3319,2024-01-05 12:00:00,EUA -> Brasil,149.21,5.2351,0.0247,C692,False,
3320,2024-11-25 03:00:00,Portugal -> Moçambique,297.82,67.5099,0.0302,C2240,False,
3321,2024-05-24 19:00:00,Reino Unido -> Quénia,850.85,157.5368,0.0121,C422,True,
3322,2024-01-02 10:00:00,Reino Unido -> Quénia,822.02,153.7872,0.013,C321,False,
3323,2024-01-29 23:00:00,Portugal -> Moçambique,745.89,66.9364,0.0345,C2442,True,
3324,2024-02-05 11:00:00,Portugal -> Moçambique,138.84,65.9474,0.0272,C2891,True,
3325,2024-03-01 19:00:00,EUA -> Brasil,306.82,5.1005,0.0305,C1198,False,
3326,2024-01-10 02:00:00,EUA -> Brasil,855.8,5.2929,0.0276,C1715,True,
3327,2024-01-11 06:00:00,Portugal -> Moçambique,852.6,68.9711,0.044,C2618,True,
3328,2024-07-05 04:00:00,Portugal -> Moçambique,950.38,68.3785,0.0282,C2810,False,
3329,2024-04-11 06:00:00,EUA -> Brasil,133.33,5.2833,0.0269,C2419,False,
3330,2024-12-23 09:00:00,Reino Unido -> Quénia,168.77,152.6131,0.0153,C2114,True,
3331,2024-01-14 21:00:00,Reino Unido -> Quénia,57.5,157.0555,0.016,C2762,True,
3332,2024-09-12 18:00:00,Reino Unido -> Quénia,383.39,150.1573,0.0117,C431,False,
3333,2024-08-26 05:00:00,Reino Unido -> Quénia,603.74,155.6551,0.0183,C2291,True,
3334,2024-12-29 06:00:00,Reino Unido -> Quénia,848.85,157.562,0.0185,C2339,True,
3335,2024-08-24 09:00:00,EUA -> Brasil,127.28,5.1182,0.0309,C2819,True,
3336,2024-08-05 03:00:00,EUA -> Brasil,201.02,5.0618,0.0244,C1345,True,
3337,2024-06-22 17:00:00,EUA -> Brasil,882.08,5.2909,0.0256,C1561,True,
3338,2024-09-16 08:00:00,EUA -> Brasil,86.56,5.4948,0.0255,C923,True,
3339,2024-07-05 02:00:00,Reino Unido -> Quénia,849.67,158.7971,0.0156,C2288,True,
3340,2024-05-11 11:00:00,Portugal -> Moçambique,415.42,66.9901,0.0323,C2664,True,
3341,2024-08-04 08:00:00,EUA -> Brasil,959.15,5.4287,0.0184,C688,True,
3342,2024-02-17 10:00:00,Reino Unido -> Quénia,216.08,158.5878,0.0129,C2142,True,
3343,2024-02-01 02:00:00,Portugal -> Moçambique,88.84,67.4299,0.0281,C1201,True,
3344,2024-01-14 04:00:00,Reino Unido -> Quénia,408.06,153.6352,0.0166,C2446,True,
3345,2024-03-23 06:00:00,Portugal -> Moçambique,299.34,67.4408,0.043,C2209,True,
3346,2024-04-08 20:00:00,EUA -> Brasil,67.37,5.3863,0.0214,C457,True,
3347,2024-02-12 13:00:00,Reino Unido -> Quénia,242.64,155.8896,0.011,C2798,True,
3348,2024-01-17 13:00:00,Reino Unido -> Quénia,142.12,151.603,0.0122,C176,True,
3349,2024-08-10 06:00:00,Reino Unido -> Quénia,985.74,150.9814,0.0184,C867,True,
3350,2024-02-18 10:00:00,Reino Unido -> Quénia,885.17,150.7997,0.014,C2779,False,
3351,2024-01-07 17:00:00,Reino Unido -> Quénia,274.42,151.3069,0.0177,C2893,True,
3352,2024-09-30 15:00:00,Portugal -> Moçambique,620.77,66.204,0.0331,C1337,True,
3353,2024-12-20 05:00:00,Reino Unido -> Quénia,725.82,159.3001,0.0165,C2913,True,
3354,2024-06-02 02:00:00,Portugal -> Moçambique,910.3,67.7296,0.0438,C2605,False,
3355,2024-01-16 08:00:00,Portugal -> Moçambique,225.62,69.2757,0.0416,C2460,True,
3356,2024-06-09 16:00:00,EUA -> Brasil,914.09,5.397,0.0191,C392,True,
3357,2024-12-28 09:00:00,Portugal -> Moçambique,904.41,65.8315,0.0384,C1447,True,
3358,2024-01-30 03:00:00,Portugal -> Moçambique,733.21,69.3127,0.0418,C1958,False,
3359,2024-05-03 01:00:00,Reino Unido -> Quénia,197.53,154.0859,0.0156,C505,False,
3360,2024-05-11 18:00:00,Reino Unido -> Quénia,192.24,153.3282,0.0127,C557,False,
3361,2024-08-25 00:00:00,Reino Unido -> Quénia,510.72,150.9004,0.0168,C2260,True,0.0124
3362,2024-04-15 16:00:00,EUA -> Brasil,817.44,5.3157,0.0291,C2671,True,
3363,2024-02-20 14:00:00,EUA -> Brasil,562.77,5.3899,0.0227,C1668,False,
3364,2024-10-17 06:00:00,EUA -> Brasil,995.03,5.4867,0.028,C2098,False,
3365,2024-11-01 11:00:00,EUA -> Brasil,258.13,5.4173,0.0226,C1599,False,
3366,2024-05-28 09:00:00,Reino Unido -> Quénia,142.03,151.5209,0.0133,C1990,True,
3367,2024-10-06 18:00:00,Reino Unido -> Quénia,223.44,158.5788,0.0157,C1249,True,
3368,2024-05-14 11:00:00,Portugal -> Moçambique,507.3,67.0123,0.0322,C2642,True,
3369,2024-12-03 18:00:00,Portugal -> Moçambique,289.27,67.4247,0.0325,C2726,False,
3370,2024-09-08 13:00:00,Reino Unido -> Quénia,294.54,151.4867,0.0167,C1528,False,
3371,2024-08-21 17:00:00,Portugal -> Moçambique,558.26,69.2737,0.0293,C956,True,
3372,2024-02-09 17:00:00,EUA -> Brasil,806.27,5.1319,0.0319,C1928,False,
3373,2024-09-25 18:00:00,Reino Unido -> Quénia,203.21,156.2924,0.0117,C2100,True,
3374,2024-12-10 13:00:00,Reino Unido -> Quénia,139.82,159.3777,0.0186,C637,True,
3375,2024-08-27 16:00:00,Reino Unido -> Quénia,526.11,152.7654,0.0192,C1181,True,
3376,2024-04-09 13:00:00,Portugal -> Moçambique,211.47,65.5566,0.0354,C2533,True,
3377,2024-03-08 13:00:00,Reino Unido -> Quénia,539.65,151.7922,0.0183,C1499,True,
3378,2024-10-22 23:00:00,Portugal -> Moçambique,129.66,69.9563,0.0309,C1848,False,
3379,2024-08-05 09:00:00,Portugal -> Moçambique,877.36,69.9557,0.0382,C1229,True,
3380,2024-12-02 20:00:00,EUA -> Brasil,925.86,5.0094,0.0307,C181,False,
3381,2024-03-10 10:00:00,Portugal -> Moçambique,911.06,65.0027,0.0445,C2204,True,
3382,2024-03-21 10:00:00,Reino Unido -> Quénia,722.85,155.1414,0.014,C2134,True,
3383,2024-07-27 00:00:00,EUA -> Brasil,217.82,5.0143,0.0321,C307,True,0.0204
3384,2024-08-24 08:00:00,EUA -> Brasil,197.32,5.2218,0.0234,C1399,False,
3385,2024-04-20 04:00:00,Portugal -> Moçambique,555.3,65.0002,0.0278,C405,True,
3386,2024-05-28 03:00:00,EUA -> Brasil,475.48,5.3138,0.0182,C83,True,
3387,2024-12-01 00:00:00,Reino Unido -> Quénia,194.38,154.4361,0.0169,C728,True,0.021
3388,2024-09-25 20:00:00,Portugal -> Moçambique,246.37,65.5557,0.0263,C466,True,
3389,2024-12-21 06:00:00,Portugal -> Moçambique,861.98,68.5187,0.0445,C1665,True,
3390,2024-04-02 03:00:00,Reino Unido -> Quénia,541.03,150.7514,0.0107,C2329,True,
3391,2024-02-24 05:00:00,Reino Unido -> Quénia,391.63,153.049,0.0174,C521,True,
3392,2024-01-19 12:00:00,EUA -> Brasil,823.76,5.0885,0.0166,C1431,True,
3393,2024-06-02 12:00:00,EUA -> Brasil,916.47,5.2891,0.0345,C1143,True,
3394,2024-08-23 14:00:00,Portugal -> Moçambique,853.46,65.6611,0.0345,C2412,True,
3395,2024-12-04 12:00:00,Reino Unido -> Quénia,685.17,155.209,0.012,C635,True,
3396,2024-09-23 09:00:00,EUA -> Brasil,425.21,5.3617,0.0339,C1510,False,
3397,2024-10-07 09:00:00,Portugal -> Moçambique,842.42,68.4621,0.0414,C1465,True,
3398,2024-04-11 21:00:00,EUA -> Brasil,239.97,5.4922,0.0278,C2270,True,
3399,2024-04-06 23:00:00,Portugal -> Moçambique,93.12,68.7187,0.0321,C2034,False,
3400,2024-09-16 16:00:00,EUA -> Brasil,355.94,5.0082,0.0343,C661,True,
3401,2024-02-27 08:00:00,Reino Unido -> Quénia,494.67,157.1991,0.0169,C1943,True,
3402,2024-08-01 08:00:00,Reino Unido -> Quénia,216.69,157.8245,0.0121,C2551,False,
3403,2024-08-08 10:00:00,Reino Unido -> Quénia,111.71,152.8656,0.01,C720,False,
3404,2024-01-03 15:00:00,Reino Unido -> Quénia,277.22,150.6746,0.0136,C341,True,
3405,2024-08-14 21:00:00,Portugal -> Moçambique,997.45,68.2855,0.0257,C2471,True,
3406,2024-03-06 09:00:00,Reino Unido -> Quénia,752.34,152.3341,0.0134,C2307,False,
3407,2024-01-21 14:00:00,Reino Unido -> Quénia,300.81,153.3537,0.0103,C2445,True,
3408,2024-03-18 19:00:00,Portugal -> Moçambique,252.33,66.2154,0.0255,C2621,True,
3409,2024-03-01 00:00:00,EUA -> Brasil,432.38,5.2114,0.0239,C2029,True,0.0281
3410,2024-10-08 12:00:00,Portugal -> Moçambique,681.15,66.8257,0.0277,C1688,False,
3411,2024-02-13 21:00:00,EUA -> Brasil,989.52,5.4886,0.0302,C1535,True,
3412,2024-10-31 08:00:00,Portugal -> Moçambique,152.48,66.2305,0.0405,C1344,True,
3413,2024-11-25 14:00:00,Reino Unido -> Quénia,592.64,156.8904,0.0188,C2512,False,
3414,2024-11-18 15:00:00,Reino Unido -> Quénia,595.19,151.9476,0.0142,C415,True,
3415,2024-07-17 20:00:00,Reino Unido -> Quénia,323.68,156.9488,0.0161,C927,False,
3416,2024-10-13 22:00:00,Portugal -> Moçambique,515.86,65.927,0.0361,C2274,True,
3417,2024-09-13 02:00:00,Portugal -> Moçambique,829.65,67.2957,0.0285,C1851,False,
3418,2024-06-12 18:00:00,EUA -> Brasil,563.43,5.126,0.0199,C2323,True,
3419,2024-10-06 06:00:00,EUA -> Brasil,59.89,5.2544,0.017,C1911,False,
3420,2024-06-19 11:00:00,Reino Unido -> Quénia,750.03,151.1121,0.0167,C304,True,
3421,2024-04-09 21:00:00,Portugal -> Moçambique,315.59,68.7894,0.0396,C595,True,
3422,2024-07-08 07:00:00,Portugal -> Moçambique,375.16,68.088,0.0276,C2265,True,
3423,2024-01-04 13:00:00,EUA -> Brasil,671.84,5.2785,0.0257,C1547,False,
3424,2024-08-19 13:00:00,EUA -> Brasil,935.11,5.3147,0.0151,C889,False,
3425,2024-06-15 08:00:00,Reino Unido -> Quénia,872.81,156.3772,0.0198,C99,False,
3426,2024-09-22 13:00:00,EUA -> Brasil,837.27,5.1229,0.0161,C522,True,
3427,2024-11-10 20:00:00,Reino Unido -> Quénia,764.17,154.411,0.013,C1285,True,
3428,2024-10-14 22:00:00,EUA -> Brasil,886.91,5.0745,0.0154,C1303,True,
3429,2024-08-20 01:00:00,EUA -> Brasil,637.83,5.0721,0.0246,C509,True,
3430,2024-10-28 18:00:00,EUA -> Brasil,624.49,5.3725,0.0235,C299,True,
3431,2024-05-05 06:00:00,Reino Unido -> Quénia,580.88,153.3569,0.0121,C2319,True,
3432,2024-12-26 06:00:00,EUA -> Brasil,177.95,5.3824,0.0161,C992,True,
3433,2024-11-27 17:00:00,EUA -> Brasil,467.41,5.3442,0.0227,C478,True,
3434,2024-12-21 22:00:00,EUA -> Brasil,245.36,5.0166,0.0163,C283,True,
3435,2024-06-14 10:00:00,Portugal -> Moçambique,557.08,69.3155,0.0343,C1478,False,
3436,2024-06-05 11:00:00,Portugal -> Moçambique,193.05,68.8346,0.031,C225,False,
3437,2024-12-15 16:00:00,Portugal -> Moçambique,897.21,69.5993,0.0374,C484,True,
3438,2024-07-29 16:00:00,Portugal -> Moçambique,98.14,67.0677,0.027,C1736,False,
3439,2024-02-03 12:00:00,EUA -> Brasil,410.33,5.0848,0.0347,C2830,True,
3440,2024-04-01 02:00:00,Reino Unido -> Quénia,320.3,154.8018,0.0173,C912,False,
3441,2024-02-26 15:00:00,Portugal -> Moçambique,692.07,67.513,0.0273,C1479,True,
3442,2024-02-13 21:00:00,Reino Unido -> Quénia,899.92,150.9682,0.0177,C1172,False,
3443,2024-06-19 09:00:00,EUA -> Brasil,336.38,5.4931,0.0338,C1217,True,
3444,2024-10-01 15:00:00,Portugal -> Moçambique,366.21,68.0365,0.0261,C1074,True,
3445,2024-05-17 09:00:00,EUA -> Brasil,480.21,5.327,0.0181,C1822,False,
3446,2024-10-29 12:00:00,Portugal -> Moçambique,753.1,69.8866,0.0408,C1113,False,
3447,2024-02-19 22:00:00,Reino Unido -> Quénia,457.3,159.3326,0.0165,C2395,False,
