ID_transacao,data,corredor,valor_enviado,taxa_de_cambio,fee_percent,ID_cliente
2393,2024-09-24 17:00:00,Reino Unido -> Quénia,823.48,152.2427,0.0171,C1647
2394,2024-12-05 05:00:00,Portugal -> Moçambique,291.5,66.2764,0.0272,C2668
2395,2024-12-01 10:00:00,EUA -> Brasil,577.76,5.4607,0.0216,C687
2396,2024-05-09 16:00:00,Portugal -> Moçambique,360.11,68.346,0.0416,C1135
2397,2024-02-29 21:00:00,Portugal -> Moçambique,881.58,65.3184,0.0381,C757
2398,2024-06-21 06:00:00,Portugal -> Moçambique,113.42,65.1432,0.0264,C1270
2399,2024-12-25 13:00:00,EUA -> Brasil,262.68,5.0365,0.0344,C1832
2400,2024-07-12 10:00:00,Reino Unido -> Quénia,640.73,150.0353,0.014,C1922
2401,2024-07-22 09:00:00,Reino Unido -> Quénia,821.72,150.3868,0.0106,C2500
2402,2024-06-04 19:00:00,EUA -> Brasil,937.14,5.2525,0.0264,C1594
2403,2024-04-07 20:00:00,EUA -> Brasil,247.82,5.31,0.0326,C128
2404,2024-07-11 19:00:00,Reino Unido -> Quénia,82.13,150.7579,0.0179,C2196
2405,2024-09-30 09:00:00,Portugal -> Moçambique,148.39,67.4166,0.0436,C922
2406,2024-08-05 09:00:00,EUA -> Brasil,792.83,5.2024,0.0153,C2387
2407,2024-10-17 18:00:00,EUA -> Brasil,702.15,5.1913,0.0248,C2138
2408,2024-03-06 15:00:00,EUA -> Brasil,581.25,5.1066,0.0261,C1758
2409,2024-10-13 20:00:00,EUA -> Brasil,60.67,5.2253,0.0247,C920
2410,2024-03-02 05:00:00,EUA -> Brasil,552.14,5.3068,0.0151,C1534
2411,2024-08-30 02:00:00,Portugal -> Moçambique,145.07,66.5057,0.037,C41
2412,2024-03-04 17:00:00,Portugal -> Moçambique,476.48,68.732,0.0437,C2199
2413,2024-12-21 10:00:00,EUA -> Brasil,761.73,5.2702,0.0185,C1455
2414,2024-09-30 22:00:00,Portugal -> Moçambique,918.97,65.641,0.0255,C2453
2415,2024-10-30 16:00:00,Reino Unido -> Quénia,913.25,151.6968,0.0152,C1375
2416,2024-09-15 03:00:00,Reino Unido -> Quénia,927.89,155.4086,0.0159,C1564
2417,2024-11-21 02:00:00,EUA -> Brasil,216.47,5.2762,0.028,C2466
2418,2024-05-06 00:00:00,Reino Unido -> Quénia,661.32,153.0671,0.0188,C2847
2419,2024-10-16 06:00:00,EUA -> Brasil,675.14,5.1196,0.0252,C2081
2420,2024-09-15 09:00:00,Reino Unido -> Quénia,694.21,159.1457,0.0134,C2041
2421,2024-10-01 19:00:00,Portugal -> Moçambique,874.52,68.9214,0.0383,C2511
2422,2024-11-13 02:00:00,Reino Unido -> Quénia,973.25,154.4912,0.0197,C1910
2423,2024-08-31 03:00:00,Reino Unido -> Quénia,920.03,159.6959,0.0126,C2624
2424,2024-07-09 03:00:00,Portugal -> Moçambique,75.33,67.6239,0.0358,C386
2425,2024-12-06 03:00:00,Portugal -> Moçambique,486.25,66.5486,0.043,C943
2426,2024-07-03 11:00:00,Reino Unido -> Quénia,443.79,150.8364,0.0162,C917
2427,2024-12-30 18:00:00,EUA -> Brasil,480.98,5.0711,0.0216,C1696
2428,2024-12-16 09:00:00,Portugal -> Moçambique,782.57,69.2211,0.0418,C62
2429,2024-05-12 23:00:00,EUA -> Brasil,762.56,5.2611,0.0342,C2814
2430,2024-07-30 02:00:00,Reino Unido -> Quénia,189.88,153.3392,0.0158,C2288
2431,2024-10-04 11:00:00,EUA -> Brasil,116.7,5.4781,0.0288,C1047
2432,2024-06-14 16:00:00,EUA -> Brasil,612.91,5.2789,0.0328,C1738
2433,2024-10-03 07:00:00,Portugal -> Moçambique,304.15,65.638,0.0276,C1960
2434,2024-04-27 00:00:00,EUA -> Brasil,809.94,5.2901,0.0193,C1650
2435,2024-09-05 06:00:00,EUA -> Brasil,869.87,5.3022,0.03,C826
2436,2024-03-08 06:00:00,Reino Unido -> Quénia,590.28,153.0288,0.0136,C2090
2437,2024-06-15 11:00:00,Reino Unido -> Quénia,234.49,154.4908,0.0138,C1000
2438,2024-02-14 03:00:00,Portugal -> Moçambique,346.71,67.567,0.0266,C1409
2439,2024-01-06 02:00:00,Portugal -> Moçambique,430.31,67.1646,0.0438,C1497
2440,2024-07-10 20:00:00,EUA -> Brasil,514.27,5.3657,0.0201,C1156
2441,2024-06-17 03:00:00,Portugal -> Moçambique,638.66,69.7418,0.0274,C58
2442,2024-04-16 12:00:00,Portugal -> Moçambique,513.91,67.5507,0.0328,C1070
2443,2024-05-20 22:00:00,Portugal -> Moçambique,436.74,69.1767,0.0391,C871
2444,2024-04-16 09:00:00,Portugal -> Moçambique,798.3,69.6901,0.0387,C1257
2445,2024-03-06 05:00:00,Portugal -> Moçambique,486.87,67.6583,0.0297,C49
2446,2024-07-02 06:00:00,Reino Unido -> Quénia,830.25,157.3971,0.0185,C2205
2447,2024-06-08 15:00:00,Reino Unido -> Quénia,120.01,158.4586,0.0195,C2418
2448,2024-02-03 11:00:00,Portugal -> Moçambique,927.03,66.1472,0.0428,C1134
2449,2024-11-03 15:00:00,EUA -> Brasil,124.56,5.038,0.0175,C430
2450,2024-09-22 07:00:00,EUA -> Brasil,932.65,5.3356,0.0262,C2295
2451,2024-03-06 17:00:00,Portugal -> Moçambique,200.99,66.8189,0.0364,C2256
2452,2024-10-09 05:00:00,Portugal -> Moçambique,102.79,65.5231,0.041,C2566
2453,2024-05-01 14:00:00,Reino Unido -> Quénia,623.2,152.3922,0.0198,C2106
2454,2024-07-26 03:00:00,Portugal -> Moçambique,709.7,69.2496,0.0406,C1447
2455,2024-04-23 08:00:00,Reino Unido -> Quénia,491.15,157.003,0.0166,C1710
2456,2024-12-26 07:00:00,Reino Unido -> Quénia,248.05,155.316,0.0133,C1523
2457,2024-08-19 12:00:00,Reino Unido -> Quénia,867.9,153.774,0.0191,C868
2458,2024-04-30 16:00:00,Reino Unido -> Quénia,189.4,159.557,0.0106,C209
2459,2024-10-19 18:00:00,Portugal -> Moçambique,910.19,66.6115,0.0287,C2483
2460,2024-07-13 20:00:00,EUA -> Brasil,387.24,5.2979,0.024,C312
2461,2024-03-15 23:00:00,Portugal -> Moçambique,132.31,66.6709,0.031,C289
2462,2024-09-18 02:00:00,Portugal -> Moçambique,429.28,68.602,0.0308,C1116
2463,2024-06-24 03:00:00,Reino Unido -> Quénia,957.07,150.2279,0.0149,C2557
2464,2024-11-21 16:00:00,Reino Unido -> Quénia,901.03,154.8208,0.0102,C1540
2465,2024-11-23 00:00:00,Reino Unido -> Quénia,129.89,158.6619,0.0166,C1667
2466,2024-04-17 09:00:00,EUA -> Brasil,962.95,5.4849,0.0334,C2550
2467,2024-11-09 20:00:00,EUA -> Brasil,455.49,5.0424,0.0221,C2591
2468,2024-01-03 02:00:00,EUA -> Brasil,217.65,5.1137,0.0181,C459
2469,2024-06-23 06:00:00,Reino Unido -> Quénia,714.02,159.7972,0.0103,C1882
2470,2024-08-08 07:00:00,Portugal -> Moçambique,981.05,66.5631,0.0315,C2733
2471,2024-09-22 13:00:00,Portugal -> Moçambique,617.21,68.682,0.0389,C1300
2472,2024-03-02 13:00:00,Reino Unido -> Quénia,187.78,155.9816,0.0119,C1259
2473,2024-10-26 16:00:00,EUA -> Brasil,977.17,5.1185,0.0171,C2239
2474,2024-08-02 17:00:00,EUA -> Brasil,907.57,5.1773,0.0198,C930
2475,2024-03-07 13:00:00,Reino Unido -> Quénia,812.37,158.3722,0.0165,C1242
2476,2024-03-16 22:00:00,Reino Unido -> Quénia,952.25,156.6958,0.0136,C2032
2477,2024-03-31 13:00:00,EUA -> Brasil,789.54,5.0003,0.0331,C1785
2478,2024-09-18 01:00:00,Reino Unido -> Quénia,774.53,156.5224,0.0181,C2259
2479,2024-01-13 20:00:00,Portugal -> Moçambique,828.15,69.3647,0.0423,C2003
2480,2024-01-11 15:00:00,Portugal -> Moçambique,773.28,65.3791,0.0299,C2083
2481,2024-08-11 01:00:00,Portugal -> Moçambique,781.52,69.6879,0.0276,C185
2482,2024-01-22 00:00:00,Reino Unido -> Quénia,650.15,154.8743,0.0144,C2567
2483,2024-03-22 05:00:00,EUA -> Brasil,139.25,5.2601,0.0216,C635
2484,2024-03-20 05:00:00,Reino Unido -> Quénia,621.8,150.7071,0.0163,C2750
2485,2024-10-30 08:00:00,Reino Unido -> Quénia,840.07,157.1328,0.0164,C2004
2486,2024-07-14 19:00:00,Portugal -> Moçambique,925.31,66.145,0.0419,C1239
2487,2024-12-14 09:00:00,Portugal -> Moçambique,803.4,66.8497,0.0426,C2095
2488,2024-07-19 03:00:00,EUA -> Brasil,558.76,5.0153,0.0162,C260
2489,2024-07-27 12:00:00,Portugal -> Moçambique,209.24,66.8836,0.027,C1259
2490,2024-11-20 19:00:00,Reino Unido -> Quénia,762.02,153.8457,0.0127,C2264
2491,2024-09-09 13:00:00,EUA -> Brasil,929.6,5.1833,0.0313,C57
2492,2024-09-27 01:00:00,Reino Unido -> Quénia,361.93,153.7188,0.0137,C1941
2493,2024-08-12 17:00:00,EUA -> Brasil,519.18,5.1649,0.0241,C191
2494,2024-08-31 00:00:00,Portugal -> Moçambique,181.14,67.8926,0.0379,C2138
2495,2024-08-09 05:00:00,EUA -> Brasil,735.22,5.2072,0.0193,C2292
2496,2024-05-23 09:00:00,Reino Unido -> Quénia,206.48,150.6952,0.0179,C1499
2497,2024-05-17 10:00:00,Reino Unido -> Quénia,938.01,159.2429,0.0146,C929
2498,2024-04-13 19:00:00,Portugal -> Moçambique,295.88,69.8366,0.0396,C872
2499,2024-08-21 23:00:00,Reino Unido -> Quénia,80.63,150.9457,0.0117,C402
2500,2024-01-14 11:00:00,Portugal -> Moçambique,288.86,66.8909,0.0316,C1123
2501,2024-06-26 22:00:00,Reino Unido -> Quénia,101.77,154.328,0.0198,C908
2502,2024-04-07 22:00:00,EUA -> Brasil,821.62,5.133,0.0336,C2879
2503,2024-03-23 12:00:00,Reino Unido -> Quénia,717.41,154.1007,0.0113,C1458
2504,2024-09-07 05:00:00,Reino Unido -> Quénia,396.17,154.1084,0.0115,C1253
2505,2024-10-15 19:00:00,EUA -> Brasil,262.77,5.4151,0.0185,C2397
2506,2024-03-06 22:00:00,Portugal -> Moçambique,350.25,65.15,0.029,C1539
2507,2024-06-01 02:00:00,EUA -> Brasil,924.74,5.1887,0.025,C279
2508,2024-09-21 11:00:00,Reino Unido -> Quénia,968.33,150.9665,0.0161,C2734
2509,2024-06-23 20:00:00,Portugal -> Moçambique,342.39,69.8187,0.035,C2599
2510,2024-05-23 09:00:00,EUA -> Brasil,628.5,5.1487,0.016,C1693
2511,2024-05-01 06:00:00,Portugal -> Moçambique,734.61,69.8284,0.0397,C221
2512,2024-12-02 11:00:00,EUA -> Brasil,69.12,5.2051,0.0215,C462
2513,2024-10-20 10:00:00,Portugal -> Moçambique,697.21,67.3864,0.0334,C175
2514,2024-08-02 06:00:00,Portugal -> Moçambique,296.17,66.66,0.0339,C36
2515,2024-07-21 17:00:00,Reino Unido -> Quénia,137.73,159.5479,0.0165,C204
2516,2024-07-22 07:00:00,Portugal -> Moçambique,227.66,67.6568,0.0435,C1915
2517,2024-11-23 02:00:00,Portugal -> Moçambique,531.13,68.3923,0.0419,C2978
2518,2024-08-25 21:00:00,Portugal -> Moçambique,280.6,69.5224,0.0416,C672
2519,2024-08-10 22:00:00,Portugal -> Moçambique,731.7,67.7713,0.0267,C563
2520,2024-04-03 11:00:00,Portugal -> Moçambique,114.21,66.1046,0.0376,C1291
2521,2024-04-15 13:00:00,EUA -> Brasil,57.11,5.2418,0.0325,C1809
2522,2024-08-14 02:00:00,Portugal -> Moçambique,860.12,67.5273,0.0394,C388
2523,2024-04-03 18:00:00,Portugal -> Moçambique,938.9,69.5679,0.0295,C786
2524,2024-03-13 12:00:00,Portugal -> Moçambique,508.82,69.5065,0.0448,C2033
2525,2024-01-11 12:00:00,EUA -> Brasil,249.6,5.3493,0.0154,C656
2526,2024-02-11 18:00:00,Portugal -> Moçambique,435.02,69.8714,0.0366,C1249
2527,2024-01-13 09:00:00,Reino Unido -> Quénia,438.64,156.717,0.0133,C2405
2528,2024-10-07 16:00:00,Portugal -> Moçambique,863.52,69.252,0.0337,C2722
2529,2024-05-04 06:00:00,EUA -> Brasil,713.81,5.2688,0.0311,C1117
2530,2024-08-06 20:00:00,EUA -> Brasil,393.18,5.0399,0.0225,C2492
2531,2024-12-18 21:00:00,Portugal -> Moçambique,764.41,66.9973,0.0317,C1856
2532,2024-09-04 04:00:00,EUA -> Brasil,891.65,5.3974,0.0295,C1697
2533,2024-03-18 23:00:00,EUA -> Brasil,594.56,5.1006,0.0314,C2553
2534,2024-01-30 13:00:00,EUA -> Brasil,640.11,5.4982,0.0205,C681
2535,2024-03-30 04:00:00,Reino Unido -> Quénia,223.18,155.5022,0.0142,C2565
2536,2024-12-24 09:00:00,Reino Unido -> Quénia,905.44,156.4555,0.0154,C1702
2537,2024-02-28 16:00:00,EUA -> Brasil,909.96,5.0541,0.0252,C1295
2538,2024-12-13 07:00:00,Reino Unido -> Quénia,537.95,158.5193,0.016,C2194
2539,2024-05-21 03:00:00,Portugal -> Moçambique,750.34,67.0151,0.0328,C288
2540,2024-01-06 04:00:00,Portugal -> Moçambique,665.17,69.6089,0.0387,C138
2541,2024-08-19 22:00:00,Portugal -> Moçambique,268.4,69.4935,0.0274,C341
2542,2024-05-10 01:00:00,EUA -> Brasil,221.3,5.3692,0.0199,C1296
2543,2024-09-20 05:00:00,Reino Unido -> Quénia,735.94,152.8097,0.0166,C2735
2544,2024-11-06 11:00:00,Portugal -> Moçambique,808.0,66.2526,0.025,C2982
2545,2024-09-21 03:00:00,Portugal -> Moçambique,103.01,66.8365,0.0307,C2250
2546,2024-11-04 06:00:00,Portugal -> Moçambique,170.64,66.5172,0.0326,C575
2547,2024-10-23 07:00:00,Portugal -> Moçambique,522.94,67.0915,0.0366,C1584
2548,2024-03-25 10:00:00,Portugal -> Moçambique,989.5,67.7951,0.0406,C1206
2549,2024-09-22 00:00:00,EUA -> Brasil,664.05,5.4523,0.0211,C620
2550,2024-10-03 08:00:00,Portugal -> Moçambique,669.24,67.9712,0.0253,C1255
2551,2024-03-06 08:00:00,EUA -> Brasil,525.78,5.4196,0.0217,C212
2552,2024-01-06 00:00:00,Portugal -> Moçambique,714.05,65.3726,0.0421,C1790
2553,2024-08-11 11:00:00,Portugal -> Moçambique,136.27,69.9413,0.0349,C1886
2554,2024-07-30 19:00:00,Reino Unido -> Quénia,731.68,159.6499,0.0177,C2053
2555,2024-03-27 08:00:00,Portugal -> Moçambique,727.09,67.9902,0.0373,C636
2556,2024-09-15 23:00:00,Portugal -> Moçambique,299.84,69.6895,0.0305,C317
2557,2024-03-09 19:00:00,Portugal -> Moçambique,662.7,68.7573,0.0336,C761
2558,2024-12-15 07:00:00,EUA -> Brasil,287.32,5.3617,0.0282,C58
2559,2024-08-20 13:00:00,Portugal -> Moçambique,180.28,65.8169,0.0426,C181
2560,2024-02-18 06:00:00,Portugal -> Moçambique,326.34,67.8697,0.0388,C1140
2561,2024-10-28 13:00:00,Reino Unido -> Quénia,259.47,158.9011,0.0125,C2516
2562,2024-02-01 23:00:00,Portugal -> Moçambique,466.23,66.4043,0.0449,C2830
2563,2024-12-01 09:00:00,EUA -> Brasil,971.4,5.4985,0.0173,C2759
2564,2024-05-13 14:00:00,Portugal -> Moçambique,588.75,69.7581,0.0309,C2774
2565,2024-08-22 17:00:00,Reino Unido -> Quénia,259.08,155.8366,0.0173,C1862
2566,2024-08-18 13:00:00,Portugal -> Moçambique,236.58,67.7905,0.0438,C1578
2567,2024-07-17 22:00:00,EUA -> Brasil,782.37,5.385,0.0208,C2678
2568,2024-06-05 01:00:00,EUA -> Brasil,163.96,5.0033,0.0152,C18
2569,2024-01-26 15:00:00,Reino Unido -> Quénia,760.42,155.5699,0.0125,C2458
2570,2024-04-22 07:00:00,Reino Unido -> Quénia,413.61,158.8376,0.0133,C1707
2571,2024-07-25 18:00:00,EUA -> Brasil,746.96,5.4787,0.0346,C916
2572,2024-03-11 23:00:00,Reino Unido -> Quénia,330.37,157.1254,0.0139,C1919
2573,2024-11-28 12:00:00,EUA -> Brasil,963.09,5.228,0.0309,C1664
2574,2024-11-13 23:00:00,Portugal -> Moçambique,73.83,65.417,0.0343,C1271
2575,2024-02-09 10:00:00,Portugal -> Moçambique,678.99,66.3521,0.0325,C2985
2576,2024-05-07 09:00:00,EUA -> Brasil,64.57,5.1591,0.0347,C180
2577,2024-01-28 16:00:00,Portugal -> Moçambique,663.25,67.823,0.0306,C2792
2578,2024-08-14 11:00:00,Reino Unido -> Quénia,427.89,157.7673,0.0138,C2184
2579,2024-02-23 08:00:00,Portugal -> Moçambique,212.81,65.8467,0.0364,C2073
2580,2024-10-12 02:00:00,Portugal -> Moçambique,780.45,65.7164,0.0277,C85
2581,2024-12-26 05:00:00,Portugal -> Moçambique,488.41,67.6138,0.0428,C448
2582,2024-08-28 02:00:00,Reino Unido -> Quénia,97.63,159.9734,0.0124,C845
2583,2024-03-29 20:00:00,Reino Unido -> Quénia,662.1,157.7963,0.019,C230
2584,2024-09-13 12:00:00,Portugal -> Moçambique,655.06,69.2781,0.0346,C2730
2585,2024-07-18 04:00:00,Portugal -> Moçambique,743.08,68.9645,0.0288,C1721
2586,2024-03-06 22:00:00,Reino Unido -> Quénia,656.29,154.4197,0.0169,C1275
2587,2024-01-15 20:00:00,EUA -> Brasil,989.57,5.4825,0.0194,C1038
2588,2024-05-19 18:00:00,Reino Unido -> Quénia,863.31,157.0323,0.0126,C432
2589,2024-02-13 02:00:00,EUA -> Brasil,876.36,5.4787,0.0161,C2546
2590,2024-04-14 05:00:00,Portugal -> Moçambique,638.75,65.2907,0.0378,C1936
2591,2024-04-24 22:00:00,Portugal -> Moçambique,458.68,69.0529,0.0332,C1303
2592,2024-01-18 11:00:00,Portugal -> Moçambique,806.07,69.5754,0.0447,C813
2593,2024-09-20 07:00:00,Portugal -> Moçambique,252.07,68.0638,0.0266,C773
2594,2024-05-28 11:00:00,Reino Unido -> Quénia,385.62,153.2477,0.0191,C1516
2595,2024-01-08 18:00:00,Reino Unido -> Quénia,92.6,156.485,0.0115,C543
2596,2024-04-17 21:00:00,Reino Unido -> Quénia,560.73,156.4672,0.0123,C2342
2597,2024-07-31 09:00:00,Portugal -> Moçambique,126.36,67.0626,0.0305,C140
2598,2024-04-26 17:00:00,EUA -> Brasil,753.32,5.2037,0.0339,C351
2599,2024-03-04 09:00:00,EUA -> Brasil,77.24,5.3592,0.0249,C2308
2600,2024-08-05 05:00:00,EUA -> Brasil,885.6,5.0801,0.0325,C477
2601,2024-07-18 05:00:00,EUA -> Brasil,728.82,5.0129,0.0253,C1246
2602,2024-06-10 01:00:00,EUA -> Brasil,329.22,5.4991,0.0299,C711
2603,2024-04-13 09:00:00,EUA -> Brasil,724.68,5.4335,0.0171,C2840
2604,2024-10-25 04:00:00,Portugal -> Moçambique,362.71,65.3805,0.0361,C35
2605,2024-07-14 07:00:00,Portugal -> Moçambique,298.94,68.8887,0.0369,C2736
2606,2024-12-13 23:00:00,Portugal -> Moçambique,620.5,68.1864,0.031,C2896
2607,2024-09-08 17:00:00,Portugal -> Moçambique,368.88,68.7807,0.0441,C2584
2608,2024-06-13 19:00:00,EUA -> Brasil,161.36,5.2211,0.0328,C873
2609,2024-01-24 16:00:00,Portugal -> Moçambique,769.02,67.5683,0.0409,C1497
2610,2024-01-23 20:00:00,Reino Unido -> Quénia,721.33,151.7528,0.0126,C2534
2611,2024-01-27 13:00:00,Portugal -> Moçambique,469.09,66.2585,0.0284,C1685
2612,2024-08-01 21:00:00,Reino Unido -> Quénia,427.54,150.2697,0.0152,C821
2613,2024-12-10 20:00:00,Portugal -> Moçambique,637.52,67.0555,0.0269,C2868
2614,2024-02-06 14:00:00,EUA -> Brasil,576.73,5.426,0.0334,C1284
2615,2024-12-20 00:00:00,Reino Unido -> Quénia,188.79,155.1786,0.013,C1771
2616,2024-11-08 02:00:00,Reino Unido -> Quénia,506.16,150.5207,0.0118,C2665
2617,2024-02-08 15:00:00,Reino Unido -> Quénia,899.42,157.4276,0.0145,C2652
2618,2024-12-08 05:00:00,Portugal -> Moçambique,83.0,68.4149,0.0307,C1747
2619,2024-07-02 22:00:00,Reino Unido -> Quénia,164.02,155.5488,0.0102,C160
2620,2024-11-30 16:00:00,Reino Unido -> Quénia,340.44,157.2897,0.0118,C1655
2621,2024-06-26 17:00:00,EUA -> Brasil,109.0,5.2569,0.0223,C499
2622,2024-04-29 08:00:00,Portugal -> Moçambique,746.03,65.0556,0.0275,C2169
2623,2024-07-03 12:00:00,EUA -> Brasil,84.46,5.0146,0.0266,C2834
2624,2024-04-01 17:00:00,Reino Unido -> Quénia,309.05,156.4762,0.0175,C2778
2625,2024-06-13 06:00:00,Reino Unido -> Quénia,849.0,153.7696,0.0194,C147
2626,2024-12-12 01:00:00,Reino Unido -> Quénia,945.15,158.9623,0.0175,C1238
2627,2024-03-20 12:00:00,Reino Unido -> Quénia,919.25,155.2885,0.0181,C1351
2628,2024-01-05 13:00:00,Reino Unido -> Quénia,969.17,159.4077,0.019,C783
2629,2024-09-13 15:00:00,Portugal -> Moçambique,665.34,68.7336,0.0422,C918
2630,2024-11-01 10:00:00,Reino Unido -> Quénia,284.63,151.9336,0.0102,C2448
2631,2024-12-29 10:00:00,Reino Unido -> Quénia,671.89,159.592,0.0159,C1649
2632,2024-04-02 13:00:00,Portugal -> Moçambique,200.57,67.6889,0.0405,C2384
2633,2024-03-01 13:00:00,Portugal -> Moçambique,249.08,67.5792,0.0444,C93
2634,2024-10-24 00:00:00,EUA -> Brasil,742.68,5.2248,0.0233,C2685
2635,2024-05-11 22:00:00,EUA -> Brasil,928.81,5.4893,0.0311,C1565
2636,2024-02-22 10:00:00,EUA -> Brasil,358.39,5.4986,0.0338,C384
2637,2024-03-06 16:00:00,Reino Unido -> Quénia,575.27,154.9083,0.017,C830
2638,2024-01-01 00:00:00,Portugal -> Moçambique,892.33,68.6895,0.04,C804
2639,2024-11-11 06:00:00,Reino Unido -> Quénia,415.18,152.0778,0.0127,C1019
2640,2024-12-05 03:00:00,EUA -> Brasil,678.71,5.121,0.0347,C1229
2641,2024-10-02 19:00:00,Reino Unido -> Quénia,822.41,152.0459,0.0195,C1167
2642,2024-10-19 21:00:00,Portugal -> Moçambique,247.69,67.3053,0.0444,C988
2643,2024-10-13 09:00:00,Portugal -> Moçambique,695.49,69.3929,0.0324,C1952
2644,2024-02-29 23:00:00,Portugal -> Moçambique,287.9,65.2945,0.03,C1296
2645,2024-05-22 16:00:00,EUA -> Brasil,510.15,5.4289,0.023,C1311
2646,2024-09-03 01:00:00,Reino Unido -> Quénia,377.16,153.4924,0.0196,C2366
2647,2024-05-31 11:00:00,Portugal -> Moçambique,990.7,68.1853,0.0274,C1191
2648,2024-09-07 06:00:00,EUA -> Brasil,736.36,5.2939,0.0212,C2015
2649,2024-09-05 22:00:00,Reino Unido -> Quénia,187.57,151.2184,0.0188,C837
2650,2024-06-04 08:00:00,Portugal -> Moçambique,502.65,69.6598,0.0281,C2767
2651,2024-01-30 18:00:00,Reino Unido -> Quénia,153.58,154.4783,0.0131,C1038
2652,2024-08-15 07:00:00,Reino Unido -> Quénia,373.55,152.3202,0.0195,C2406
2653,2024-12-26 00:00:00,Reino Unido -> Quénia,296.89,158.8342,0.01,C18
2654,2024-11-15 00:00:00,Portugal -> Moçambique,326.27,67.9414,0.0284,C1191
2655,2024-02-02 00:00:00,Reino Unido -> Quénia,423.46,150.2671,0.0157,C24
2656,2024-11-19 07:00:00,Portugal -> Moçambique,441.49,66.8014,0.0359,C379
2657,2024-08-15 11:00:00,Reino Unido -> Quénia,807.1,150.3854,0.0181,C1911
2658,2024-10-07 04:00:00,Reino Unido -> Quénia,431.0,151.4424,0.0158,C1448
2659,2024-02-20 23:00:00,EUA -> Brasil,552.62,5.3574,0.0279,C154
2660,2024-10-29 08:00:00,Reino Unido -> Quénia,229.87,154.2797,0.0147,C2614
2661,2024-10-14 08:00:00,Reino Unido -> Quénia,167.09,154.0224,0.0147,C70
2662,2024-06-19 10:00:00,Portugal -> Moçambique,618.61,66.425,0.0264,C2548
2663,2024-02-24 06:00:00,Reino Unido -> Quénia,408.51,156.7794,0.0145,C469
2664,2024-03-16 18:00:00,Portugal -> Moçambique,566.63,65.7904,0.0261,C2667
2665,2024-11-12 09:00:00,Reino Unido -> Quénia,666.05,158.5762,0.017,C2452
2666,2024-12-12 08:00:00,Portugal -> Moçambique,64.78,65.1838,0.0411,C2485
2667,2024-01-19 20:00:00,Reino Unido -> Quénia,972.23,159.0405,0.0191,C1636
2668,2024-06-27 17:00:00,Portugal -> Moçambique,416.87,69.5575,0.0289,C1553
2669,2024-08-31 20:00:00,Reino Unido -> Quénia,131.27,155.2728,0.0144,C1480
2670,2024-12-17 20:00:00,Portugal -> Moçambique,552.48,68.9408,0.0286,C2052
2671,2024-05-04 00:00:00,Portugal -> Moçambique,804.48,68.646,0.0443,C1912
2672,2024-10-05 09:00:00,Reino Unido -> Quénia,229.4,150.2866,0.0155,C2856
2673,2024-05-10 00:00:00,Portugal -> Moçambique,444.62,66.4922,0.041,C1628
2674,2024-01-17 05:00:00,EUA -> Brasil,178.53,5.2971,0.0154,C660
2675,2024-04-02 04:00:00,Portugal -> Moçambique,88.85,67.1076,0.0286,C1395
2676,2024-01-29 08:00:00,EUA -> Brasil,275.68,5.1473,0.016,C2471
2677,2024-01-27 21:00:00,Reino Unido -> Quénia,384.19,156.1249,0.0158,C1991
2678,2024-07-05 05:00:00,Portugal -> Moçambique,827.88,68.5451,0.0312,C1180
2679,2024-04-24 17:00:00,Portugal -> Moçambique,278.86,68.5828,0.0289,C1128
2680,2024-08-19 04:00:00,Reino Unido -> Quénia,694.5,157.1698,0.0148,C1739
2681,2024-05-25 11:00:00,Portugal -> Moçambique,162.64,67.4685,0.036,C751
2682,2024-02-15 08:00:00,Portugal -> Moçambique,637.31,65.7363,0.0398,C2634
2683,2024-01-07 03:00:00,Reino Unido -> Quénia,262.81,150.9662,0.0127,C585
2684,2024-03-05 21:00:00,Reino Unido -> Quénia,954.05,150.4175,0.0107,C2808
2685,2024-02-08 01:00:00,Portugal -> Moçambique,739.31,66.832,0.0255,C192
2686,2024-05-31 01:00:00,Reino Unido -> Quénia,369.39,150.1289,0.0161,C294
2687,2024-03-26 07:00:00,Portugal -> Moçambique,310.11,67.3798,0.0327,C2074
2688,2024-11-19 18:00:00,Reino Unido -> Quénia,799.57,152.7217,0.013,C1866
2689,2024-02-04 06:00:00,Reino Unido -> Quénia,212.62,159.6329,0.0126,C1879
2690,2024-04-27 02:00:00,EUA -> Brasil,538.11,5.0599,0.0168,C2346
2691,2024-07-14 00:00:00,Reino Unido -> Quénia,455.22,152.5314,0.0117,C1444
2692,2024-10-15 03:00:00,Reino Unido -> Quénia,918.49,154.7376,0.0174,C1300
2693,2024-02-28 08:00:00,Portugal -> Moçambique,612.53,68.1831,0.0347,C2455
2694,2024-04-14 15:00:00,Reino Unido -> Quénia,489.92,151.9823,0.0106,C921
2695,2024-08-30 15:00:00,EUA -> Brasil,281.93,5.0339,0.0312,C2053
2696,2024-11-22 14:00:00,EUA -> Brasil,221.12,5.4591,0.0231,C2539
2697,2024-08-12 02:00:00,EUA -> Brasil,911.66,5.4097,0.0316,C540
2698,2024-09-29 23:00:00,EUA -> Brasil,775.31,5.2287,0.0304,C339
2699,2024-08-13 18:00:00,Portugal -> Moçambique,758.01,65.8961,0.0359,C638
2700,2024-01-30 04:00:00,EUA -> Brasil,535.97,5.2854,0.0291,C1961
